"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"5289",130,"PI 163589 AGL","1",11,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,55,71,90,500,284.45,215.55,58,10.8033333333333,10.8033333333333,0,35,24.5,15,10.5,8
"5290",256,"PI 431728 LSP AGL","1",11,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,69,89,714.2,521.81,192.39,64,23.72,23.72,0,31.5,21,11,8,8.5
"5293",85,"ILL 4875 AGL","1",11,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,58,74,90,1005.3,763.37,241.93,59,33.3066666666667,33.3066666666667,0,38,26,12.5,7,11.5
"5295",295,"PI 472205 LSP AGL","1",11,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,85,448.3,312.93,135.37,63,12.6966666666667,12.6966666666667,0,29.5,22.5,12,9,5.5
"5296",20,"CDC Rouleau AGL","1",11,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,74,90,1144.2,620.06,524.14,61,19.9766666666667,19.9766666666667,0,45.5,33,14,9.5,13
"5297",31,"CN 105777 AGL","1",11,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,45,65,85,434.3,327.37,106.93,64,10.99,10.99,0,37.5,30,11,8.5,6
"5299",266,"PI 431888 LSP AGL","1",12,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,73,87,697,487.89,209.11,55,21.0533333333333,21.0533333333333,0,45,28.5,10.5,7.5,12.5
"5300",183,"PI 299120 LSP AGL","1",12,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,69,87,575.9,377.73,198.17,42,25.78,25.78,0,39,24.5,12,9,10.5
"5301",141,"PI 182217 LSP AGL","1",12,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,69,89,598,429.96,168.04,43,12.5466666666667,12.5466666666667,0,26.5,22,12,8.5,7.5
"5302",304,"PI 472588 LSP AGL","1",12,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,67,86,563.2,412.29,150.91,49,19.9966666666667,19.9966666666667,0,24,17,10,7.5,6
"5303",82,"ILL 4782 AGL","1",12,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,42,63,81,444.9,279.43,165.47,NA,15.7133333333333,15.7133333333333,0,28.5,20.5,10,8,4
"5307",159,"PI 280686 AGL","1",12,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,69,87,478.5,NA,NA,NA,21.855,21.855,0,37,29.5,10.5,7.5,6.5
"5309",109,"ILL 7946 AGL","1",12,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,67,82,391.6,244.99,146.61,NA,5.19,5.19,0,31,21.5,12,8,5
"5310",81,"ILL 4768 AGL","1",12,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,47,64,82,372.7,235.83,136.87,NA,8.30333333333333,8.30333333333333,0,32.5,21,12.5,9,4.5
"5311",94,"ILL 5888 AGL","1",12,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,43,65,83,317.5,225.19,92.31,NA,4.03666666666667,4.03666666666667,0,29,17.5,12,9,3
"5313",251,"PI 431684 LSP AGL","1",12,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,69,90,741.9,506.15,235.75,40,19.17,19.17,0,35.5,30.5,10,8,10.5
"5314",121,"ILL 9932 AGL","1",12,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,65,83,401.4,271.78,129.62,NA,7.79333333333333,7.79333333333333,0,24,15,13,8.5,4
"5316",306,"PI 472615 LSP AGL","1",12,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,64,83,370.1,247.14,122.96,NA,12.3166666666667,12.3166666666667,0,25,16,10.5,8,4.5
"5319",123,"ILL 9977 AGL","1",13,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,NA,83,251.5,175.16,76.34,NA,6.95333333333333,6.95333333333333,0,26,19,11,7.5,5
"5320",146,"PI 207492 LSP AGL","1",13,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,NA,89,649.8,441.93,207.87,37,16.0066666666667,16.0066666666667,0,29.5,17,12,8.5,9.5
"5321",136,"PI 178971 LSP AGL","1",13,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,69,90,590.1,345.83,244.27,47,23.32,23.32,0,32,21.5,14,10.5,10
"5322",220,"PI 343026 LSP AGL","1",13,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,NA,90,616.7,375.8,240.9,37,24.79,24.79,0,39,27,11,8.5,9
"5323",125,"ILWL 118 AGL","1",13,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,69,88,448.1,301.38,146.72,45,17.25,17.25,0,29.5,23,12,9.5,4.5
"5324",63,"ILL 1983 AGL","1",13,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,68,87,428.7,346.4,82.3,40,19.8766666666667,19.8766666666667,0,32,22.5,13,9.5,7
"5327",156,"PI 250158 LSP AGL","1",13,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,83,453.7,310.1,143.6,43,17.48,17.48,0,24.5,15,12.5,8,3
"5328",133,"PI 177430 LSP AGL","1",13,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,74,90,821.8,529.43,292.37,51,19.84,19.84,0,35,28.5,10.5,7.5,8.5
"5330",185,"PI 299126 LSP AGL","1",13,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,85,459.3,312.92,146.38,58,13.4533333333333,13.4533333333333,0,33,20.5,13,8.5,8
"5332",198,"PI 302398 LSP AGL","1",13,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,85,426,259.76,166.24,27,15.4466666666667,15.4466666666667,0,27,22,13,10,6.5
"5333",231,"PI 379368 LSP AGL","1",13,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,52,71,89,603.3,322.28,281.02,55,21.1366666666667,21.1366666666667,0,32.5,26,13.5,10.5,10
"5334",5,"CDC Cherie AGL","1",13,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,72,90,1074,568.12,505.88,54,34.85,34.85,0,43,34.5,12,9,12.5
"5335",237,"PI 426202 LSP AGL","1",14,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,65,85,423.7,297.67,126.03,31,15.9,15.9,0,42,23,13.5,10,11
"5336",169,"PI 297772 LSP AGL","1",14,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,71,86,483.4,316.86,166.54,58,15.3733333333333,15.3733333333333,0,30,21.5,13,10,8.5
"5337",254,"PI 431714 LSP AGL","1",14,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,52,69,88,730.8,493.16,237.64,58,17.6766666666667,17.6766666666667,0,33,21,10.5,8,9
"5339",104,"ILL 7558 AGL","1",14,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,71,90,646.9,347,299.9,63,11.4533333333333,11.4533333333333,0,32,23,13,9.5,7.5
"5340",92,"ILL 5722 AGL","1",14,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,86,640.3,389.16,251.14,60,16.6133333333333,16.6133333333333,0,35,20.5,13,9,5.5
"5342",188,"PI 299165 AGL","1",14,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,73,90,689,403.66,285.34,56,15.69,15.69,0,40.5,28.5,13.5,10,13.5
"5343",65,"ILL 2194 AGL","1",14,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,67,89,566.5,362.87,203.63,49,13.82,13.82,0,29.5,24.5,12.5,9,5.5
"5344",280,"PI 432184 LSP AGL","1",14,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,69,89,665.1,434.53,230.57,47,25.3166666666667,25.3166666666667,0,30,23.5,10.5,7,6.5
"5345",303,"PI 472569 LSP AGL","1",14,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,NA,65,86,562,475.3,86.7,55,14.6,14.6,0,31.5,19.5,9.5,7.5,4.5
"5346",68,"ILL 2580 AGL","1",14,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,68,83,448,307.56,140.44,NA,11.1433333333333,11.1433333333333,0,29.5,19,12.5,9,3
"5348",67,"ILL 2507 AGL","1",14,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,65,85,561.8,NA,NA,36,13.48,13.48,0,28,20.5,11.5,7,4.5
"5352",57,"ILL 11555 AGL","1",14,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,69,88,607.6,484.69,122.91,39,27.6633333333333,27.6633333333333,0,32.5,23,12,8.5,5
"5353",70,"ILL 3025 AGL","1",15,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,48,65,85,397.7,293.84,103.86,28,16.3,16.3,0,30,21.5,12,8,3.5
"5356",12,"CDC Maxim AGL","1",15,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,73,90,973.1,524.18,448.92,47,18.4266666666667,18.4266666666667,0,37.5,32,11.5,7.5,10
"5357",175,"PI 298357 LSP AGL","1",15,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,71,90,637,443.47,193.53,50,24.3866666666667,24.3866666666667,0,36.5,27,11,6.5,7
"5358",75,"ILL 4164 AGL","1",15,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,51,66,83,456.2,293.66,162.54,NA,10.8533333333333,10.8533333333333,0,29,19,10,7,4.5
"5359",211,"PI 320954 LSP AGL","1",15,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,56,74,87,606.8,NA,NA,51,20.9133333333333,20.9133333333333,0,33.5,23.5,12.5,10,10
"5362",73,"ILL 358 AGL","1",15,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,71,87,577.6,328.05,249.55,42,21.26,21.26,0,35.5,26.5,13.5,11,8.5
"5363",78,"ILL 4609 AGL","1",15,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,18,48,65,89,854.7,480.52,374.18,61,22.0833333333333,22.0833333333333,0,29.5,25,12,8.5,5.5
"5364",47,"IG 1706 AGL","1",15,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,70,90,524.5,363.66,160.84,45,8.87666666666667,8.87666666666667,0,35.5,28,12.5,10.5,8
"5365",318,"PI 643452 AGL","1",15,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,66,85,677.5,444.31,233.19,85,15.85,15.85,0,32.5,22.5,12.5,9,5
"5366",110,"ILL 7978 AGL","1",15,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,47,65,83,270.9,179.86,91.04,NA,5.99333333333333,5.99333333333333,0,28.5,23.5,13.5,10,8
"5367",190,"PI 299237 LSP AGL","1",15,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,NA,69,90,740.9,419.95,320.95,58,24.6866666666667,24.6866666666667,0,28.5,24.5,12.5,9,10
"5369",208,"PI 320946 LSP AGL","1",15,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,49,69,87,406.8,262.71,144.09,56,12.4233333333333,12.4233333333333,0,34,28,13,10,9
"5371",282,"PI 432190 LSP AGL","1",16,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,56,74,90,819.7,481.04,338.66,46,14.27,14.27,0,45,35.5,13,9.5,15
"5374",310,"PI 490289 LSP AGL","1",16,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,69,87,556.5,319.95,236.55,37,13.2166666666667,13.2166666666667,0,33.5,24.5,14,11,8.5
"5377",321,"W6 27760 LSP AGL","1",16,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,54,69,87,833.4,446.38,387.02,53,11.51,11.51,0,37.5,29.5,11,8,13.5
"5378",227,"PI 374117 LSP AGL","1",16,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,66,85,379.8,254.04,125.76,52,8.05333333333333,8.05333333333333,0,29,24,11.5,9,9
"5379",115,"ILL 8072 AGL","1",16,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,74,89,504.8,308.83,195.97,61,10.95,10.95,0,30.5,23.5,12,9,8.5
"5380",239,"PI 426784 LSP AGL","1",16,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,83,338.3,246.35,91.95,NA,4.49,4.49,0,25,20,12,8.5,5.5
"5383",66,"PI 431893 LSP AGL","1",16,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,73,90,487.8,314.86,172.94,46,12.0633333333333,12.0633333333333,0,36.5,28.5,12.5,8.5,13.5
"5385",316,"PI 612875 AGL","1",16,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,47,70,83,386.7,277.26,109.44,NA,9.79666666666667,9.79666666666667,0,28,22,11,7,3.5
"5387",298,"PI 472380 LSP AGL","1",16,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,17,48,65,83,387.8,303.82,83.98,NA,7.63666666666667,7.63666666666667,0,28.5,23.5,10.5,7.5,4.5
"5388",52,"ILL 10657 AGL","1",16,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,64,83,355.3,224.82,130.48,NA,10.4833333333333,10.4833333333333,0,29,23.5,12.5,9,4
"5389",302,"PI 472561 LSP AGL","1",17,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,69,83,204.2,155.12,49.08,NA,4.44,4.44,0,32,25.5,10,7,5
"5391",179,"PI 298921 AGL","1",17,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,74,90,648.6,392.96,255.64,56,16.0833333333333,16.0833333333333,0,35,27.5,11,7,11
"5392",300,"PI 472488 LSP AGL","1",17,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,65,82,358.3,248.09,110.21,NA,9.36333333333333,9.36333333333333,0,26.5,20,10.5,8,3.5
"5393",77,"ILL 4605 AGL","1",17,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,68,87,754.8,389.19,365.61,59,27.1933333333333,27.1933333333333,0,33.5,25.5,11.5,8.5,10
"5394",244,"PI 431630 LSP AGL","1",17,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,70,87,712,525.7,186.3,53,15.0466666666667,15.0466666666667,0,36,26,10,7,11.5
"5397",27,"CN 105605 AGL","1",17,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,67,86,587,NA,NA,50,12.935,12.935,0,31,21,10,7,7.5
"5398",278,"PI 432145 LSP AGL","1",17,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,55,65,90,655.5,453.66,201.84,49,20.9566666666667,20.9566666666667,0,26.5,21,13,10,7.5
"5399",45,"Gudo AGL","1",17,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,67,86,496.7,313.27,183.43,58,18.0166666666667,18.0166666666667,0,28,18.5,13,9.5,5.5
"5400",182,"PI 299116 LSP AGL","1",17,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,67,88,371.2,232.5,138.7,52,14.2333333333333,14.2333333333333,0,32,26,11,8.5,7
"5402",111,"ILL 7979 AGL","1",17,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,49,67,90,463.1,337.18,125.92,51,7.54333333333333,7.54333333333333,0,34.5,26.5,12.5,10,7
"5403",1,"CDC Asterix AGL","1",17,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,55,74,90,951.8,NA,NA,56,7.97,7.97,0,41,33,14,9,12
"5405",305,"PI 472590 LSP AGL","1",17,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,69,87,557.2,443.21,113.99,39,27.6966666666667,27.6966666666667,0,34,22,12,9,8.5
"5407",301,"PI 472559 LSP AGL","1",18,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,45,64,83,565.6,418.85,146.75,NA,12.5866666666667,12.5866666666667,0,36.5,25.5,13,9,4.5
"5408",56,"ILL 11553 AGL","1",18,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,47,65,85,652,450.18,201.82,62,15.1766666666667,15.1766666666667,0,29,20,13,9,5.5
"5409",28,"CN 105715 AGL","1",18,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,69,87,704.2,414.87,289.33,65,15.2666666666667,15.2666666666667,0,33.5,25.5,12.5,9.5,7.5
"5410",14,"CDC Red Rider AGL","1",18,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,58,74,90,848.4,473.67,374.73,55,24.39,24.39,0,41,37,13.5,9,15.5
"5411",58,"ILL 11557 AGL","1",18,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,47,65,85,467.4,367.35,100.05,39,22.2766666666667,22.2766666666667,0,32.5,22,11.5,8.5,10
"5412",55,"ILL 11548 AGL","1",18,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,46,64,85,486.3,335.31,150.99,55,16.14,16.14,0,33.5,28,14,11,9
"5413",44,"Eston AGL","1",18,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,51,70,88,805.5,462.59,342.91,50,26.8633333333333,26.8633333333333,0,40.5,33,10,7.5,14
"5415",11,"CDC LeMay AGL","1",18,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,56,74,89,856.4,484.04,372.36,59,33.7633333333333,33.7633333333333,0,41.5,33.5,13.5,9.5,15
"5416",74,"ILL 3597 AGL","1",18,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,67,NA,537.7,368.71,168.99,44,8.05666666666667,8.05666666666667,0,29,23,11,8.5,6.5
"5417",277,"PI 432124 LSP AGL","1",18,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,49,65,86,543.8,358.28,185.52,43,11.4933333333333,11.4933333333333,0,27,20,9.5,7,9
"5418",106,"ILL 7668 AGL","1",18,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,48,66,86,466.6,297.7,168.9,54,18.6233333333333,18.6233333333333,0,27.5,22,11.5,8,4.5
"5419",269,"PI 432000 LSP AGL","1",18,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,NA,70,89,528.7,274.46,254.24,44,30.5433333333333,30.5433333333333,0,37,28.5,10.5,7.5,13
"5420",158,"PI 273664 LSP AGL","1",18,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,53,69,89,694.5,NA,NA,53,13.535,13.535,0,33.5,26.5,12,9,12.5
"5421",274,"PI 432033 LSP AGL","1",18,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,69,90,705.4,530.62,174.78,58,22.04,22.04,0,33,21,10.5,8,11
"5423",292,"PI 468901 AGL","1",18,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,16,61,76,90,691.5,435.24,256.26,51,17.8133333333333,17.8133333333333,0,38.5,32.5,14.5,10.5,19.5
"5424",42,"Crimson AGL","1",18,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,58,74,90,686.5,391.4,295.1,60,16.31,16.31,0,37,28.5,13.5,10,14
"5425",208,"PI 320946 LSP AGL","2",1,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,47,66,86,655.8,398.43,257.37,51,20.6133333333333,20.6133333333333,0,36.5,26.5,12,8,7
"5427",124,"ILL 9997 AGL","2",1,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,45,66,82,529.4,408.85,120.55,NA,13.0166666666667,13.0166666666667,0,31,23,11.5,8.5,8
"5429",65,"ILL 2194 AGL","2",1,5,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,65,87,699.2,440.12,259.08,45,26.6933333333333,26.6933333333333,0,31,27,13,9,6.5
"5430",96,"ILL 6002 AGL","2",1,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,47,69,88,760.1,475.41,284.69,45,27.13,27.13,0,46,33,14,10.5,12.5
"5431",302,"PI 472561 LSP AGL","2",1,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,43,65,81,579.3,444.57,134.73,NA,25.47,25.47,0,35,21,11.5,8.5,2.5
"5434",147,"PI 518731 LSP AGL","2",1,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,50,69,90,1188,686.14,501.86,47,9.71333333333333,9.71333333333333,0,42,39,13.5,9.5,12
"5436",217,"PI 339289 LSP AGL","2",1,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,44,69,83,763.2,658.47,104.73,NA,9.51333333333333,9.51333333333333,0,38,32.5,12,10,11.5
"5437",207,"PI 320945 LSP AGL","2",1,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,53,69,90,800.9,504.07,296.83,70,31.29,31.29,0,34,27.5,11,7.5,8.5
"5439",253,"PI 431710 LSP AGL","2",1,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,51,68,87,665.2,445.29,219.91,43,27.9666666666667,27.9666666666667,0,35.5,26,11,8,8
"5440",112,"ILL 8007 AGL","2",1,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,38,63,81,567.7,393,174.7,NA,16.1766666666667,16.1766666666667,0,26,17,7,10.5,3.5
"5442",127,"IPL 220 AGL","2",1,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,40,63,83,674.9,470.28,204.62,NA,15.78,15.78,0,29.5,21,8.5,13,4
"5443",203,"PI 320936 LSP AGL","2",2,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,53,71,88,821.3,477.68,343.62,42,15.4533333333333,15.4533333333333,0,40.5,36,12,9,14
"5444",120,"ILL 9888 AGL","2",2,17,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,43,65,81,729.8,436.75,293.05,NA,12.3666666666667,12.3666666666667,0,31.5,26.5,9,7.5,6
"5445",240,"PI 426797 LSP AGL","2",2,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,43,65,81,393.6,283.6,110,NA,9.16333333333333,9.16333333333333,0,29.5,14.5,9,7.5,3.5
"5446",109,"ILL 7946 AGL","2",2,15,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,43,63,83,577.6,387.62,189.98,NA,14,14,0,31.5,23,12,9,4.5
"5447",244,"PI 431630 LSP AGL","2",2,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,69,88,944.5,659.46,285.04,53,34.6133333333333,34.6133333333333,0,39.5,32,13,9.5,10.5
"5448",36,"CN 105864 AGL","2",2,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,52,72,90,961.2,622.2,339,42,39.7733333333333,39.7733333333333,0,37.5,31,13,9.5,10.5
"5450",215,"PI 339283 LSP AGL","2",2,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,49,73,85,840.8,616.63,224.17,49,21.82,21.82,0,39.5,28.5,11.5,8.5,11
"5451",64,"ILL 213 AGL","2",2,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,45,64,85,737.7,485.35,252.35,59,19.6666666666667,19.6666666666667,0,35,19,12,8.5,11
"5453",57,"ILL 11555 AGL","2",2,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,45,65,83,595.6,491.16,104.44,60,22.0433333333333,22.0433333333333,0,32.5,24,12.5,8.5,8
"5455",48,"IG 1959 AGL","2",2,6,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,47,68,85,616.2,407.87,208.33,54,17.38,17.38,0,32.5,21.5,10,8,10
"5458",305,"PI 472590 LSP AGL","2",2,3,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,48,67,83,654.6,525.7,128.9,45,19.8033333333333,19.8033333333333,0,34.5,28,12,9,10
"5459",154,"PI 244046 AGL","2",2,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,40,61,81,291,209.97,81.03,NA,12.1666666666667,12.1666666666667,0,26,19,9,12.5,3.5
"5461",230,"PI 374121 AGL","2",3,1,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,52,71,90,864.7,479.13,385.57,58,21.7066666666667,21.7066666666667,0,39.5,30,13.5,10,11.5
"5462",206,"PI 320941 LSP AGL","2",3,2,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,50,69,90,612.2,504.08,108.12,51,25.1833333333333,25.1833333333333,0,44,26.5,11,6,11.5
"5464",160,"PI 283604 LSP AGL","2",3,4,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,14,53,71,90,1057.8,678.85,378.95,64,13.79,13.79,0,37.5,28.5,14,10.5,12
"5467",301,"PI 472559 LSP AGL","2",3,7,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,15,43,63,83,523.7,405.58,118.12,45,16.3766666666667,16.3766666666667,0,27.5,21,9.5,7,4
"5468",149,"PI 211052 LSP AGL","2",3,8,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,48,70,87,938.2,723.87,214.33,46,32.8466666666667,32.8466666666667,0,38,24,14,10.5,8.5
"5469",170,"PI 297783 AGL","2",3,9,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,13,41,61,81,554.6,298.73,255.87,49,22.19,22.19,0,32.5,26,13,8.5,5.5
"5470",280,"PI 432184 LSP AGL","2",3,10,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,45,69,90,1020.2,768.71,251.49,48,18.1166666666667,18.1166666666667,0,37.5,32,10.5,8,9
"5471",310,"PI 490289 LSP AGL","2",3,11,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,48,71,90,965.6,603.87,361.73,48,32.5,32.5,0,37.5,33.5,14,11,10.5
"5472",122,"ILL 9945 AGL","2",3,12,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,11,42,64,83,604.8,402.52,202.28,56,16.5966666666667,16.5966666666667,0,34,28,11,8,6
"5473",195,"PI 299366 LSP AGL","2",3,13,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,45,63,90,1041.2,701.21,339.99,46,32.5033333333333,32.5033333333333,0,40,32.5,14.5,11,9.5
"5474",71,"ILL 313 AGL","2",3,14,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,46,65,90,941.7,552.03,389.67,65,31.0666666666667,31.0666666666667,0,41,29,14,9,10
"5476",258,"PI 431739 LSP AGL","2",3,16,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,47,69,85,873.1,630.07,243.03,57,32.86,32.86,0,35,26,11.5,8.5,12
"5478",183,"PI 299120 LSP AGL","2",3,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,47,69,85,650.7,359.9,290.8,47,15.3766666666667,15.3766666666667,0,37,29.5,11.5,8,9
"5479",274,"PI 432033 LSP AGL","2",4,18,"Sutherland 2017","Sutherland, Canada",2017,2017-05-04,10,48,69,87,585.1,405.08,180.02,56,26.28,26.28,0,36,27.5,11.5,8.5,9.5
